"","DT25.CNAT.1D.June.2022","DT25.CNAT.1H.Sept.2021","DT25.CNAT.2D.August.2022","DT25.CNAT.2D.June.2022","DT25.CNAT.2H.August.2022","DT25.CNAT.2H.June.2022","DT25.CNAT.2H.Sept.2021","DT25.CNAT.3D.June.2022","DT25.CNAT.3H.August.2022","DT25.CNAT.3H.June.2022","DT25.CNAT.3H.Sept.2021","DT25.MCAV.1D.August.2022","DT25.MCAV.1H.August.2022","DT25.MCAV.1H.June.2022","DT25.MCAV.1H.Sept.2021","DT25.MCAV.2D.August.2022","DT25.MCAV.2H.August.2022","DT25.MCAV.2H.June.2022","DT25.MCAV.2H.Sept.2021","DT25.MCAV.3H.August.2022","DT25.MCAV.3H.June.2022","DT25.MCAV.3H.Sept.2021","DT25.OFAV.1H.August.2022","DT25.OFAV.1H.June.2022","DT25.OFAV.1H.Sept.2021","DT25.OFAV.2H.August.2022","DT25.OFAV.2H.June.2022","DT25.OFAV.2H.Sept.2021","DT25.OFAV.3H.August.2022","DT25.OFAV.3H.June.2022","DT25.OFAV.3H.Sept.2021","DT25.OFRA.1H.August.2022","DT25.OFRA.1H.June.2022","DT25.OFRA.1H.Sept.2021","DT25.OFRA.2H.August.2022","DT25.OFRA.2H.June.2022","DT25.OFRA.2H.Sept.2021","DT25.OFRA.3H.August.2022","DT25.OFRA.3H.June.2022","DT25.OFRA.3H.Sept.2021","DT26.CNAT.1H.August.2022","DT26.CNAT.1H.June.2022","DT26.CNAT.1H.Sept.2021","DT26.CNAT.2D.June.2022","DT26.CNAT.2H.August.2022","DT26.CNAT.2H.June.2022","DT26.CNAT.2H.Sept.2021","DT26.CNAT.3D.August.2022","DT26.CNAT.3D.June.2022","DT26.CNAT.3H.August.2022","DT26.CNAT.3H.June.2022","DT26.CNAT.3H.Sept.2021","DT26.MCAV.1H.August.2022","DT26.MCAV.1H.June.2022","DT26.MCAV.1H.Sept.2021","DT26.MCAV.2D.August.2022","DT26.MCAV.2D.June.2022","DT26.MCAV.2H.June.2022","DT26.MCAV.2H.Sept.2021","DT26.MCAV.3H.August.2022","DT26.MCAV.3H.June.2022","DT26.MCAV.3H.Sept.2021","DT26.OFAV.1H.August.2022","DT26.OFAV.1H.June.2022","DT26.OFAV.1H.Sept.2021","DT26.OFAV.2D.August.2022","DT26.OFAV.2H.August.2022","DT26.OFAV.2H.June.2022","DT26.OFAV.2H.Sept.2021","DT26.OFAV.3D.August.2022","DT26.OFAV.3H.August.2022","DT26.OFAV.3H.June.2022","DT26.OFAV.3H.Sept.2021","DT26.OFRA.1H.August.2022","DT26.OFRA.1H.June.2022","DT26.OFRA.1H.Sept.2021","DT26.OFRA.2D.August.2022","DT26.OFRA.2H.August.2022","DT26.OFRA.2H.June.2022","DT26.OFRA.2H.Sept.2021","DT26.OFRA.3D.August.2022","DT26.OFRA.3D.June.2022","DT26.OFRA.3H.August.2022","DT26.OFRA.3H.June.2022","DT26.OFRA.3H.Sept.2021","DT28.CNAT.1D.Febr.2022","DT28.CNAT.1D.June.2022","DT28.CNAT.1H.Febr.2022","DT28.CNAT.1H.June.2022","DT28.CNAT.1H.Sept.2021","DT28.CNAT.2D.June.2022","DT28.CNAT.2H.Febr.2022","DT28.CNAT.2H.June.2022","DT28.CNAT.2H.Sept.2021","DT28.CNAT.3D.June.2022","DT28.CNAT.3H.Febr.2022","DT28.CNAT.3H.June.2022","DT28.CNAT.3H.Sept.2021","DT28.MCAV.1D.Febr.2022","DT28.MCAV.1D.June.2022","DT28.MCAV.1H.Febr.2022","DT28.MCAV.1H.June.2022","DT28.MCAV.1H.Sept.2021","DT28.MCAV.2D.Febr.2022","DT28.MCAV.2H.Febr.2022","DT28.MCAV.2H.Sept.2021","DT28.MCAV.3D.Febr.2022","DT28.MCAV.3H.Febr.2022","DT28.MCAV.3H.Sept.2021","DT28.OFAV.1D.Febr.2022","DT28.OFAV.1D.June.2022","DT28.OFAV.1H.Febr.2022","DT28.OFAV.1H.June.2022","DT28.OFAV.1H.Sept.2021","DT28.OFAV.2D.June.2022","DT28.OFAV.2H.Febr.2022","DT28.OFAV.2H.June.2022","DT28.OFAV.2H.Sept.2021","DT28.OFAV.3D.Febr.2022","DT28.OFAV.3D.June.2022","DT28.OFAV.3H.Febr.2022","DT28.OFAV.3H.June.2022","DT28.OFAV.3H.Sept.2021","DT28.OFRA.1H.Febr.2022","DT28.OFRA.1H.June.2022","DT28.OFRA.1H.Sept.2021","DT28.OFRA.2D.June.2022","DT28.OFRA.2H.Febr.2022","DT28.OFRA.2H.June.2022","DT28.OFRA.2H.Sept.2021","DT28.OFRA.3H.Febr.2022","DT28.OFRA.3H.June.2022","DT28.OFRA.3H.Sept.2021"
"Crocinitomicaceae_Prop",0,0,0.0008272097,0.0002964866,0.0003693762,0,0.001144187,0,0,0,0,2.133937e-05,0,4.015186e-05,0,0.0004860661,0,0,0.000365928,0,0,0.0001397646,0,0,0.0005565226,0,0,0.0004192213,0,0,0,0,0,0.0004379351,0,5.61255e-05,8.160648e-05,0,0.0001847715,0,0,0,0,0.004627994,0.0002477931,0,0.003895793,0.00123011,0.0003437631,0,0,0.0007324531,0,0,0,0,0.0005728057,0,0,0,0,0.0002834955,0,0,0.0004009122,0.00152764,0,0,0.0004362712,0.0002132531,0,0,0.0006607214,0,0,2.030735e-05,0,0,0,0.0001262159,0.0001637968,0.0003148558,0,0,0.0003194989,2.814424e-05,0.001219949,0,0,0,0,0.0001804104,0,4.68428e-05,0.0005198154,0,0,0.0009818315,0,0.0001753438,0,0.0002338999,0,0.005881545,0,0,0.00105169,0,0,0.0007264756,5.010823e-05,0.0007805927,2.067853e-05,0.0001201725,0.0002283722,0,0,0.0007397845,9.734101e-05,0.0002787146,0,6.507603e-05,3.994335e-05,0.0006500499,0,0,0,0,0,0,0,0,0
"Cryomorphaceae_Prop",0,0.0007854578,0.01157404,0.001235361,0.0007633776,0,0.002317712,0.001436987,0,0.000244088,0,0,0.001111963,0.0001383009,0,0.005112695,0.006499442,0.001410649,0.0001301077,0,0,0.002686586,0,0.0005106235,0.0003433863,0,1.29853e-05,0.001002201,0,0,0.0001211335,0.002428967,0.01049612,0.001047236,0.006220297,0.0004931026,0.0008801842,0.01084514,0.0004955235,0.002300997,0,0.0004399575,0.0001882422,0.00555272,0.0005575345,0.002062913,0.004269823,0.0003075276,0.005607853,0,0.0007617574,0.003912971,0.001333079,0.001297299,0.003708855,0.000244554,0.0005812917,0.0007689632,0.0005216054,0,0.0001631759,0.00217684,0,0.0007809593,0.003224541,0.002337061,0,0.0004841665,0.001412688,0.0003254916,0,0.0001492626,0.002278225,0.03938152,0.003860988,0.00176674,0.0004982687,0.04071681,0.0002042175,0.002493852,5.459894e-05,0.002433386,0.0005217028,0.003499143,0.006588586,8.091469e-05,0.0003229918,2.426203e-05,0,0.0004895143,0.0007306114,0.001693854,0,0.001159359,0.001528257,0.002500396,0.0002653224,0.001890255,0,0.0001543026,0,0.0001091533,0.002086365,0.001721532,0,0.000610311,0.002382454,0,0.0003178709,0.003804505,0.0002154654,0.00389429,0.009918802,0.002359177,0.0002824604,0.0001255067,0.0002061625,0.001251179,0.0008828603,0.002452688,0.0001386146,0.001166163,0.0001161988,0.003486631,0.0283433,0.00380751,0,0.0001392663,0.003438752,0.01612081,0.000104788,0,0.01510185
"cvE6_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457977,0,0,0,0,0,0,0,0,0,0,0.007679532,0,0,0,0,0,0,0,0,0,0,0,0,8.795075e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyanobacteriaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003798517,0.02028665,0.3206675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003205969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.483944e-05,0,0,0,0,0,0,0,0,0,0,2.538419e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.611954e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.518764e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyanobiaceae_Prop",2.363245e-05,0.002689492,0.0006617677,0.0007115679,0.000591002,0.005213704,0.0589892,0.0008824652,0.002992837,0.002259011,0.003512933,0.0002080588,0.007774156,0.002409112,0.002450601,0.002160294,0.0007463876,0.003031394,0.003212035,0.0004096936,0.001813624,0.001816939,0.01281465,0.001133335,0.0002841817,0.003740807,0.000899696,0.001048053,0.003156944,0.0004558479,0.008297642,0.009094504,0.007157004,0.0001865984,0.01773708,0.001824079,0.0006178776,0.01129818,0.005585138,0.01085807,0.001782855,0.001648374,0.003986447,0.0006630114,0.003190336,0.001293595,0.001290192,0.003758671,0.001180601,0.001448942,0.009398915,0.001632043,0.007008189,0.00410164,0.01801249,0.001768313,0.0008613301,0.008586756,0.002015044,0.00226459,0.008531767,0.007927749,0.003414459,0.001016819,0.00326765,0.007603999,0.000603561,0.0002083755,0.003606508,0.0001739697,0.004282167,0.00189066,0.005531285,0.01162624,0.005339494,0.1288857,0.000219576,0.006312493,0.003765435,0.001880182,0.0002866444,0.0004587899,0.004295353,0.003413987,0.004752187,0.001920844,0.0002051434,0.0002143146,0.0007602597,0.001684604,0.001113499,0.006805482,0.007833466,0.0002693461,0.0007069489,0.004193702,0.0042679,0.01444302,6.591629e-05,0.0005330453,0.001600863,0.005473257,0.003371157,0.0002833445,0.003283108,0.0151507,0.000428945,0.000136975,0.02555025,0.0001316262,0.0006564179,0.008786005,0.009760267,0.003358506,0.00146639,0.01023507,0.01291835,0.004076262,0.000106396,0.0001741966,0.001449773,0.002629072,0.0118196,0.0003545727,0.01119206,0.006199991,0.0001524432,0.0005298913,0.001254658,0.01804666,0.003421185,0.001027841,0.01150728
"Cyclobacteriaceae_Prop",0,0.0059295052,0.004528973,0.0160596926,0.0525499274,0.0366191859,0.011275622,0.0048833715,0.0103277402,0.0428829191,0.0060472961,0.0018565248,0.0084739264,0.040330316,0.0179409792,0.0081731115,0.0337887136,0.0291884267,0.0286643627,0.0370710632,0.0214434309,0.044926546,0.0338672769,0.0252447256,0.0199045623,0.0019406691,0.0048268224,0.0370159304,0.0349259878,0.0286166645,0.0466796453,0.0476755352,0.0208735719,0.0131723255,0.0372499307,0.067679331,0.0574626213,0.0316848344,0.0433037139,0.0094828955,0.1151579101,0.0262390671,0.0479564994,0.011873138,0.0492488772,0.0219056303,0.0143644226,0.0465505655,0.0089482584,0.036854262,0.038779313,0.0862672421,0.0104741954,0.0114038018,0.0251983965,0.0653147221,0.0058723195,0.0440689137,0.0472794158,0.0269608593,0.0426704896,0.0213735357,0.0433589548,0.0574922297,0.0236926167,0.0089492345,0.0229219059,0.0156189671,0.0383336934,0.002295277,0.0322058045,0.0145149628,0.010708741,0.0457426026,0.0433266372,0.0052037589,0.0076175999,0.0016644269,0.0037458527,0.0101973756,0.0013171993,0.0103497598,0.0241548414,0.0041339428,0.0053566443,0.0135549692,0.0036271104,0.0077274565,0.0050909695,0.0054150406,0.0043250635,0.0247513092,0.0324943788,0.0237610081,0.00771406,0.0683019465,0.0162680514,0.0301614975,0.000895497,0.0023566213,0.0602237728,0.0523467956,0.0182940695,0.0059416482,0.0573565543,0.048696397,0.0043798902,0.0448072761,0.0165731322,0.0029337464,0.0011975868,0.0205903016,0.0444864142,0.0287402123,0.023798792,0.0227386824,0.0772165964,0.0130629065,0.0009756738,0.003386382,0.0026859424,0.0054585778,0.0038127746,0.0298300678,0.0255509191,0.0106496636,0.0004296128,0.0130706522,0.0011836703,0.0024858228,0.0078930823,0.0036678153,0.0090983059
"Deferribacteraceae_Prop",0,0,0,0,0,0,0,3.577562e-05,0,0,0,0.0002934163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001460864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002750105,0,0,0,0,0,0,0.006828699,0.001332304,0,0,0,0,0,0,0,0,0,0,0,0,0.005982311,0,0,0,0,0,0,0.002145089,0,0,0,5.459894e-05,0.01111441,0,0,0,0,0,0,0,0,0.001133034,0,0,0,0,0,0,0,0,0.0001893714,0,0,0,0,0,0,0.005444501,0,0,0.0002202208,0.0002355087,0,0,0,0,0,0,0,0.005464679,0.004759051,0,0,0,0,0,0,0,0,0,0,0,0,0
"Defluviicoccaceae_Prop",0,4.558461e-05,0,0,0,0,0.00140823,0,0,0,0,0,0.002291028,0,0,0,0,0,0.002138646,0,0,0.0005745877,0,0,0.01008845,0,0,0.001021852,0,0,0,0,0,0.008785358,0,8.418824e-05,0.009384745,0.00834882,0.002301245,0.000116212,0.001346238,0,0,0.0001134098,0,0,0.0005379304,0,0,0,0,0.0003047791,0,0,0.0002318034,0,0,0,0,0,0,0.001984468,0,0,0.01213945,0.000114003,8.04748e-05,0,0.001570576,0.0001178504,0,0,0.005802072,0,0,0.001517975,0.01433156,0,0,0.02388527,0,0.001021032,0,0,0,0.007335092,0,0,0,0.0003139643,0,0,0,0.004438355,0,0,0,0.0006423197,0,0,0,0,0.00174527,0,0,0,0,0,0,0,0,0.0001734651,0,0.001239675,0.00324529,0,0,0.00771064,2.03737e-05,0,0,0,0,0.01963282,0,0.0007728678,0,0.0002377717,0,0,0,0,0
"Defluviitaleaceae_Prop",0,0.0003751964,0,0,0,0,0,0.0003040927,0,0,0,0,0.0001150307,4.461318e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.275166e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941807e-05,0,0.0001875072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.734309e-05,0,0,0,0,0,0,0,0,0,0,0,4.49794e-05,0,0.0004451343,0,0,0.0001789549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001648627,0,0,0,3.359208e-05,0,0,0.0002581899,0,0,0,0,0,0,0,0,0,0.002515399,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desertifilaceae_Prop",0,0,0,0,0.0002708759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001184091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001474738,0,0,0,0.0002069303,0,0,0,0,0,0,0,0,7.759591e-05,0,0,0,0.0006523293,0,0,0,0,0,0,2.538419e-05,0.0005320497,0,0,0.05641416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001580944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002584212,0,0,0.0007050295,0,0,0,0,0,0,0,0.0001022913,0,0,0,0,0,0,0
"Desulfarculaceae_Prop",0,0.003839626,5.514731e-05,0.0003327239,0,0,0.0002151463,7.751383e-05,0.002232362,0.001440598,0.001037195,8.002262e-05,0.000872316,0.004947602,0.0067585,0,0.005425986,0.005222402,0.02650132,0.0001862244,0.0002400384,0.0004814113,0,0.0003860812,0.001645886,0,4.081095e-05,0.0002685636,0.0002626409,0.0005291091,0.0202639,0,0,0.001104358,0.002720097,0.002706051,8.743552e-05,0.0003790716,0.002015689,0,0.0006185417,0,0.0276311,0.001967225,0.0003716896,0.0007351265,0.001491916,0.00132123,0,0,0.001488357,0.0005604003,0.006855837,0.004707564,0,0.007806915,0.0002036643,0.001483,0.006374568,0.01384766,0.004533958,0.0047283,0.002089212,0.001011578,0.0009397726,0,0.0006572109,0.0001716033,0.0007852881,0.0008361767,0,0,0.00361411,0,0.0002410607,0.0002030735,0.002474453,0.001978819,0,0.0005396818,0,0.0002338929,0.0004173623,0.001010261,0.0007742812,0.003662269,0.000115666,0.0002385766,0.00474008,0.01002323,6.641922e-05,0.001603648,0.001336663,0.001487259,0.001601031,0.001060294,0.0002349998,0.0005780877,0.000258842,2.805502e-05,0.003675895,0.0001325433,0.004280744,4.293098e-05,0,0,0.0001731284,0.003522998,0.003978867,0,0,9.540578e-05,0,8.854819e-05,0.00266234,0.0007279391,0,0.0009185244,1.584621e-05,0,0,0,2.54185e-05,0.003033566,0,0.0002159484,0,0.02669837,0,0,0,0,0
"Desulfatiglandaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001048053,0,0,0,0,0,0.001709851,0,0,0,0.0004900193,0.0012934,0,0,0,0,0,0,0,5.043097e-05,0,0,0,0,0.0002802002,0.006246429,0,0,9.405922e-05,0,0,0,0,0,0.0006074904,0,0,0,4.560119e-05,0,0,0,5.050732e-05,0,0,0.001725819,0,0,0,0.00216198,0,0,0.0003917046,0,0,0,0,0,0.0001477573,0,0,0,0.0004118672,0,0,0,7.611954e-05,0,0,0,6.423197e-05,0,0,0,0,0.0003979443,0,0,0,0,0,0,0,0,0,0,5.059897e-05,0,0,0,0.0001290899,0,0,0,0,0,0.001923885,0,0,0,0,0,0,0,0,0
"Desulfitibacteraceae_Prop",0,0.0005820803,0.0007720624,0.001192535,0,0,0,0.001275997,0.006157394,0.004422301,0.00216909,0.0001760498,0.002569018,0.001530232,0,0,0.0003522278,0.001800828,0.002276886,0.002520236,0.0001333547,0.0001087058,0.002974828,0.0008842504,0,0.005534253,0.001061085,0,0.001255424,0.0007041222,0.002578412,0.001436399,0,0,0.001857878,0.002529656,0,0,0.0005207196,0.0006469132,0,0.001272944,0.006018986,0.001635719,0.00348459,0.0005869615,0.0002101291,0.0003303074,0.0001701454,0.0002301261,0.001312567,0,0,0,0.000163626,0.000244554,0.0001145611,0.0007689632,0.000592983,0,0,0.0004353681,0.003055863,0.001792537,0.0001034612,0,0.001455253,0.001127679,9.971912e-05,0.0001683577,0.00179102,7.62898e-05,0,0.0001191214,0,0,0,0.001066466,0,0,0.0001433222,0.0003283496,0.0003999722,0.0001548293,5.756738e-05,0.0003342128,0.0004452049,0.00374444,0.001372777,0.002589362,0,0.0002054674,0,0,0,0.0005380598,0.001455483,0,2.733115e-05,0.0001613163,0.00228819,0.0005847497,0.0005969165,0.0001416722,0.002440589,0,0,0.003462729,0.002389512,0,0,5.203952e-05,0.001440604,0,0,0.00158766,0.008414226,0,2.716493e-05,0,4.771979e-05,0.0001327551,0.0002069792,0.00203551,0.001646555,0,0,0.0009612772,0,0.0004681287,0.00120931,0.000260159,0.0006625403
"Desulfitobacteriaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0.0021184816,0,0,0.0006120832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005795767,0,0.0004276739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfobacteraceae_Prop",0.0004206576,0.008920557,0.0004756456,0,0,8.217028e-05,0.001232202,0.00249833,0,0.00244088,0.000423897,0.01057366,0.001370782,0.03321451,0.009015632,0.0007741053,0.007287762,0.00973948,0.01196991,0.001005612,8.00128e-05,0.0002795291,0,0,0.003433863,0,0.0001502585,0.0003471676,0,0.002173418,0,0.0007988961,0.001383115,0.002086856,0,0,0,0.001331373,0.0001595754,0,0.002619706,0,0.008149221,0.002119892,9.292241e-05,0,0.0006135769,0.005922754,0.2304151,0,0.0008437928,0.002379244,0.002856599,0.002144039,0.002454389,0.1542759,0.02088407,0.02402095,0.007577005,0.006258224,0.002144597,0.00661152,0,0,0.0006380108,0,0,1.838607e-05,0.0006647942,0.4088231,0.0003744861,0,0.00505831,0.002295072,0,0.0003807628,0.2223968,0,0,0.001179466,0.1590262,0.4871944,0,0.000348366,0.002884126,0.001523307,0.0003251742,0,0.001665184,0.003224042,0.003723383,0,0,0.001791737,0.001715391,0.01685393,0,0.001835199,0.001694531,0.005779333,0.1408542,0.003680025,0.005713344,0.004868374,0.006267258,0.00360833,0.2209248,0.003221653,0,0.2003225,0.01000661,0,0,0.0001391472,0.008762283,0,0,0.0008092945,0.5866742,0.1452103,0,0,0,0.0160083,0.000126311,0.0008865248,0,0.0006012228,0,0,0,0,0
"Desulfobulbaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009497982,0,0,0,0,0,0.01756691,0,0,7.577745e-05,0,0,0.0002440451,0,0,0,0,0,0,0.0001470903,0.0004897662,0,0,0,0,0,0,0,0,0,0,0,0,0,9.112355e-05,0,0,0.0001508809,0,0,0,0.0001661985,0,0,0,0.001148139,0,0,0.0003299945,0.0007938519,0,0,0,0,0.000301362,0,0,0,0.0004608619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09587e-05,0,0,0,0.0002894087,0,0,0,0,0,0,0,0,0,0,1.489499e-05,0,0,0,0,0,0.0009455271,0,0.0001193399,0,0.0003396739,0,0,0,0,0
"Desulfocapsaceae_Prop",0,0.004993268,0.0005307929,0,0.0001970007,0,0.004019324,0.0008645774,0.001226572,0,0.01042606,0.0005975022,0.005406442,0.03395955,0.01742506,0.0051487,0.03438415,0.009169218,0.03871519,0.01738094,0.001380221,0.004208467,0,0,0.06681823,0.01513053,0,0.001873395,0.007107063,0,0.002855289,0.004204291,0.001023014,0.02695776,0,0,0.008603655,0,0.0007978768,0.0007088929,0.0005093873,0,0,0,0.0002013319,0,0.01337261,0.0089183,0.0006562751,0,0.005027599,0.002610286,0.01759665,0.01214955,0.03433418,0.003423756,0,0,0,0.01439851,0.008298658,0.02516023,0,0,0.01262658,0.001356636,0,0,0.005704765,0.0007463859,0.008425937,0.0004710066,0.02040654,0,0,0.003594401,0.03962503,0.0006472771,0.000676995,0.001693034,0.0001979211,0.01976845,0,5.419026e-05,0.01125154,0.004583993,0,0,0.0001600547,0.0004760104,0.0004258644,0,0.007543338,0.005732387,0.001050027,0,0,0.0003303358,0,0.0005049903,0.009374619,0.01169499,0.01297299,0,0.0006903224,0.002848118,0.004232602,0,0.0001424939,0.001817455,0.0002755953,0.002662689,0.00235046,0.0009234311,0.005925659,0,0,0.006608411,0.007271147,0.0004877505,0,0.0001926251,0.0006971931,0.03867469,0.001362355,0.003659756,0,0.0002683424,0,0,0,4.478147e-05,0
"Desulfolunaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0.02144109,0,0.00183625,0,0,0,0,0,0.003540703,0,0,0.0002960226,0,0,0.001748939,0,0,0,0,0,0.006412893,0,0,0,0,0,0,0,0,0,0,0,0,0.001613791,0,0,0,0,0,0,0,0,0.0004514843,0.004989774,0,0,0,0,0.0002429961,0,0,0,0,0,0,6.647942e-05,0.0007800575,0,0,0.0006354479,0,0,0,0,0,0,0,0,0,0,0,5.468901e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0005413837,0,0.0009749118,0,0,0.00912998,0,0,0,0.0002325605,0,0,0,0,0,0,0.002473024,0,0,0,0.0001290899,5.206612e-05,0,0,0,0,0,0,0.0001477541,0,0,0,0,0,0,0
"Desulfomicrobiaceae_Prop",0,0,0.0001447617,0,0,0,0,0,0.0008831322,0,0,0,0,0,0,0,0.001635344,0,0,0.001489795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476469,0.001309853,0,0.0002978517,0,0,0,5.043097e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002681676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229321,0,0,4.777407e-05,0,0.0004869226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005394213,0,0,0,0,0,0,0,0,0,0,0.0001214255,0,0,0,0.0004580996,0,0,0,0,0,0,0,0,0,0,0,0,0.0001848969,0,0,0,0
"Desulfomonilaceae_Prop",0,0,0,0,0,0,0.0001173525,0,0,0,0,0,0,0,0,0,0,0,0.0005448262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000959649,0,0,0,0.001201934,0.001234609,0,0,0,0,0,0,0,0.000310991,0,0,0,0.0003515804,0,0,0.001242921,0,0.001335641,0,0.0002288581,0,0,0,0.0006378649,0,0,7.328502e-05,0,0,0,0.0001869734,0.0004265062,0,0,0.000129978,0,0,0,0.005540073,0,0,0,0,0,0,0,0,0.001414248,0,0,0,0.0006346806,0,0,0,0.0004450066,0.0002183225,0,0,0.0001192879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002482498,0,0,0,0,0,0.001444555,0,0,0,0,0,0,0,0,0
"Desulfonauticaceae_Prop",0,0,0,0,0,0,0,0,0,0,0.002060861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009507601,0,0,0.00213039,0,0,0.007513626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009992862,0,0,0,0.001325247,0,0,0,0.001026054,0,0,0,0,0,0,0,0,0,0,0.002287046,0,0,0,0,0,0,0,0,0,9.300445e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001250682,0,0,0,0,0,0.004044633,0,0,0,0,0,0.0002103429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006032388,0,0.0006247639
"Desulfoplanaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004084878,0.000387859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
